Data properties:

Recording date: 2021/9/22
Recording time: 17:07:15:000 (corresponds to time 0)
Study: Test2
Subject: P10
Recording: Rec 06
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
813	243267	300	824	368	
814	243566	150	1121	484	
815	243716	333	451	245	
816	244049	166	576	256	
817	244216	350	847	384	
818	245648	250	555	1211	
819	246698	83	531	500	
820	246781	166	443	377	
821	246947	216	202	458	
822	247164	283	434	497	
823	247447	150	406	535	
824	247597	233	313	506	
825	247830	216	447	818	
826	248047	233	424	899	
827	248280	200	375	599	
828	248480	217	318	521	
829	248696	216	459	392	
830	248913	316	488	321	
831	249229	300	481	886	
832	249529	183	491	816	
833	249712	433	563	254	
834	250145	266	733	410	
835	250412	466	778	503	
836	250878	200	518	550	
837	251078	266	470	558	
838	251527	100	783	478	
839	251627	283	638	361	
840	251911	266	691	381	
841	252177	216	478	383	
842	252394	283	805	530	
843	252677	383	889	568	
844	253060	283	843	508	
845	253343	333	1007	442	
846	253676	250	475	516	
847	253926	233	858	503	
848	254159	217	1057	451	
849	254376	183	1106	418	
850	254559	983	1171	471	
851	255541	117	1130	669	
852	255658	250	913	444	
853	255908	350	704	368	
854	256391	83	735	333	
855	256474	300	808	490	
856	256774	100	763	485	
857	258756	17	278	222	
858	258889	100	657	370	
859	258989	167	783	501	
860	259389	116	771	529	
861	259505	200	673	516	
862	259705	250	847	532	
863	259955	433	680	515	
864	261387	216	446	337	
865	261603	350	282	197	
866	261953	417	400	291	
867	262369	366	286	141	
868	262736	200	403	275	
869	262936	200	523	347	
870	263136	233	612	407	
871	263369	166	686	416	
872	263535	200	780	422	
873	263735	283	308	200	
874	264018	316	462	916	
875	264335	633	356	920	
876	264968	316	355	133	
877	265284	150	380	204	
878	265434	250	577	364	
879	265684	866	604	422	
880	266550	200	666	386	
881	266750	467	722	400	
882	267216	200	789	368	
883	267416	117	554	299	
884	267533	200	870	395	
885	267866	117	717	397	
886	267983	200	735	363	
887	268182	183	791	362	
888	268366	283	936	469	
889	268649	333	957	501	
890	268982	133	915	512	
891	269115	116	1053	568	
892	269232	183	1078	523	
893	269415	466	984	505	
894	269881	217	1083	761	
895	270098	150	1027	882	
896	270248	350	1133	957	
897	270597	200	491	966	
898	270797	266	309	950	
899	271064	133	946	737	
900	271197	333	994	579	
901	271530	200	652	509	
902	272696	133	639	598	
903	272829	250	590	499	
904	273079	316	239	484	
905	273395	350	468	513	
906	273745	200	505	987	
907	273945	250	321	982	
908	274195	283	305	498	
909	274478	333	303	453	
910	274811	283	522	511	
911	275094	616	481	597	
912	275711	266	279	471	
913	275977	283	630	469	
914	276260	250	562	538	
915	276726	233	375	539	
916	276960	133	308	497	
917	277093	350	616	473	
918	277443	216	552	568	
919	277659	233	788	855	
920	277892	167	699	863	
921	278059	250	518	536	
922	278309	233	283	469	
923	278542	333	744	376	
924	278875	350	669	426	
925	279225	216	641	488	
926	279441	300	732	904	
927	279741	250	731	853	
928	279991	500	763	350	
929	280490	200	856	359	
930	280690	200	895	450	
931	280890	250	892	922	
932	281140	117	850	896	
933	281257	250	864	563	
934	281507	266	556	576	
935	281973	150	764	523	
936	282123	167	893	513	
937	282290	183	948	424	
938	282473	283	1063	325	
939	282756	350	1135	310	
940	285870	216	483	489	
941	286087	217	451	474	
942	286303	300	235	513	
943	286603	183	399	524	
944	286786	283	560	556	
945	287070	183	714	509	
946	287253	250	809	435	
947	287503	183	720	477	
948	287686	200	435	496	
949	287886	283	1012	320	
950	288169	266	1100	239	
951	288435	167	978	331	
952	288602	166	1162	191	
953	288768	483	1187	97	
954	289252	300	1006	310	
955	289551	267	1053	875	
956	289818	333	632	906	
957	290151	200	535	936	
958	290351	267	448	624	
959	290617	350	509	578	
960	290967	283	517	944	
961	291250	316	661	909	
962	291567	316	665	593	
963	291883	233	723	495	
964	292116	333	877	407	
965	292449	266	765	428	
966	292716	400	877	390	
967	293116	200	821	406	
968	293315	183	912	389	
969	293649	450	915	390	
970	294098	167	958	417	
971	294265	350	938	944	
972	294615	350	809	998	
973	294964	183	823	492	
974	295148	550	815	432	
975	295697	167	807	871	
976	295864	216	807	980	
977	296080	333	858	408	
978	298229	183	568	337	
979	298412	283	306	415	
980	298695	216	279	482	
981	298911	200	374	299	
982	299111	183	452	287	
983	299295	250	517	370	
984	299544	200	584	433	
985	299744	216	621	473	
986	299961	133	384	453	
987	300094	233	656	507	
988	300327	300	740	532	
989	300627	167	798	533	
990	300794	366	828	417	
991	301160	150	654	487	
992	301310	300	578	520	
993	301610	150	621	495	
994	301760	200	482	340	
995	301960	200	322	367	
996	302159	183	292	407	
997	302342	316	985	413	
998	302659	433	908	388	
999	303242	183	962	387	
1000	303425	300	1085	473	
1001	303725	217	1127	530	
1002	303941	283	521	342	
1003	304224	233	417	317	
1004	304458	200	479	298	
1005	304657	183	971	406	
1006	304841	616	968	465	
1007	305457	333	1109	518	
1008	305790	466	1023	546	
1009	306256	133	654	568	
1010	306390	133	343	572	
1011	306523	333	251	580	
1012	306856	466	210	531	
1013	307588	183	291	499	
1014	307772	216	324	356	
1015	307988	216	355	253	
1016	308205	250	787	370	
1017	308455	183	794	462	
1018	308638	233	772	535	
1019	308871	266	848	551	
1020	309138	216	560	591	
1021	309354	333	179	1221	
1022	309687	100	495	1248	
1023	310520	83	675	516	
1024	310603	200	741	512	
1025	310803	316	516	385	
1026	311119	183	443	523	
1027	311303	200	765	367	
1028	311502	183	454	519	
1029	311686	333	329	597	
1030	312019	250	591	445	
1031	312269	200	612	841	
1032	312469	166	568	883	
1033	312635	283	790	880	
1034	312918	699	972	918	
1035	313618	549	949	313	
1036	314167	233	960	869	
1037	314400	233	951	924	
1038	314634	300	1070	904	
1039	314934	366	1076	256	
1040	315300	333	1132	216	
1041	315633	300	1185	116	
1042	315933	866	1201	79	
1043	316799	150	1125	166	
1044	316949	366	869	270	
1045	317315	117	1137	954	
1046	317432	466	1140	862	
